ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,ema_fast,ema_slow,ema_htf,vwap_5d,vwap_20d,close,high_52w,volar,mvo_weight,alloc_inr
GODREJPROP.NS,BUY,2015-12-01,333.95001220703125,40,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=92.2% (>= 80%); VOLAR rank 1/2 (VOLAR=1.03); MVO weight=53.4% of capped cash (15% of available),13358.00048828125,31.623810503959962,0.0,325.163437112331,323.7412868164735,291.7609298271325,327.6366772476378,322.9219317219599,335.25,363.79998779296875,1.032252906815831,0.5344019342001459,13610.568850594642
INDUSINDBK.NS,BUY,2015-12-01,891.4063720703125,13,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.1% (>= 80%); VOLAR rank 2/2 (VOLAR=0.76); MVO weight=46.6% of capped cash (15% of available),11588.282836914062,27.434170317807375,0.0,869.9204142626028,869.1402691867012,840.8966027423605,872.7432299224068,868.182029863664,884.4085693359375,920.664794921875,0.7575679976089872,0.4655980657998541,11858.21780521332
JBCHEPHARM.NS,SELL,2015-12-01,125.08634174900638,83,stop,10382.16636516753,46.62147799112068,-63.41775656929649,124.89214111245886,124.532818099852,111.18105414950304,127.25349505289495,125.71491633065968,124.9927978515625,137.92538452148438,,,
JUBLPHARMA.NS,BUY,2015-12-02,307.4107971191406,72,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=2.57); MVO weight=100.0% of capped cash (15% of available),22133.577392578125,49.881542597411624,0.0,285.885610488059,265.6773628566968,192.92978075972837,294.35450725841736,289.93693988934507,307.1023864746094,307.1023864746094,2.567008337250687,1.0,22424.034964105995
KOTAKBANK.NS,SELL,2015-12-02,677.3450667893007,7,stop,4741.415467525105,34.418772854503345,-119.72057619405695,679.8585223404139,665.802407258082,664.0988552697947,685.5314809426704,680.7488108435183,684.1456909179688,736.455078125,,,
INTELLECT.NS,BUY,2015-12-03,261.841064453125,83,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=2.29); MVO weight=100.0% of capped cash (15% of available),21732.808349609375,49.40566703117627,0.0,252.59060057818084,213.62051213307393,151.67705774096282,257.78600468773107,254.45539362519577,267.92071533203125,267.92071533203125,2.294441025203189,1.0,21876.402112660147
TATAELXSI.NS,SELL,2015-12-03,885.5910128669002,21,vwap_or_trend_exit,18597.411270204902,64.83801133501997,-43.03625308280801,860.8260315572411,825.9865694026952,670.8406159101731,886.8610729225759,857.7899384011171,886.55859375,987.3801879882812,,,
GODFRYPHLP.NS,BUY,2015-12-04,453.02410888671875,48,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=2.26); MVO weight=100.0% of capped cash (15% of available),21745.1572265625,49.420330161763665,0.0,407.2521177507186,295.1698029777533,204.6723022351504,432.70587185604677,409.40343349580155,471.6761779785156,471.6761779785156,2.257048626110166,1.0,21771.176781985367
INTELLECT.NS,SELL,2015-12-04,254.81750357026567,83,stop,21149.852796332052,69.14098419003166,-701.5022044985321,254.27250310089795,215.51151418484065,152.77321701173062,258.00021294993996,256.09799353795546,261.841064453125,267.92071533203125,,,
GODFRYPHLP.NS,SELL,2015-12-07,428.3775414434277,48,stop,20562.12198928453,68.53126872441572,-1300.9868361641509,415.57429795726404,301.3601679153598,207.1434644903899,443.7388202948994,418.3933729904881,453.02410888671875,471.6761779785156,,,
GODREJPROP.NS,SELL,2015-12-07,335.29998779296875,40,vwap_or_trend_exit,13411.99951171875,53.33984818928222,-30.964635255742184,331.02912565342905,325.51770818829823,293.4854654454976,336.90411056504377,328.8930600003763,334.0,363.79998779296875,,,
HAVELLS.NS,BUY,2015-12-07,273.461181640625,97,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.6% (>= 80%); VOLAR rank 1/1 (VOLAR=0.50); MVO weight=100.0% of capped cash (15% of available),26525.734619140625,55.09681644117529,0.0,268.14886003545416,250.18845371796652,250.96779309075367,274.0633352251629,272.37082608198085,277.76800537109375,287.56036376953125,0.5014958066622172,1.0,26796.544683416098
JUBLPHARMA.NS,SELL,2015-12-07,298.8097071057815,72,vwap_or_trend_exit,21514.298911616268,69.51906277670419,-738.679086335972,292.96257270063484,269.7970725360346,196.1595874587716,300.9917176605336,295.582346535194,296.6850891113281,307.4107971191406,,,
COFORGE.NS,BUY,2015-12-08,103.71295166015625,257,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=95.9% (>= 80%); VOLAR rank 1/1 (VOLAR=1.52); MVO weight=100.0% of capped cash (15% of available),26654.228576660156,55.24939093729773,0.0,101.73287809665563,95.08215579896329,80.34264428718942,101.67971737981425,101.5841143176297,103.99211883544922,108.4763412475586,1.5222028459883308,1.0,26754.637817900624
HAVELLS.NS,SELL,2015-12-08,271.9176800858716,97,stop,26376.014968329546,74.56263618423488,-279.37910343648906,269.11473669093976,251.10110971493353,251.1916079021952,274.3228098019912,273.2841005888157,273.461181640625,287.56036376953125,,,
ASIANPAINT.NS,BUY,2015-12-09,775.6527099609375,10,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.5% (>= 80%); VOLAR rank 3/3 (VOLAR=0.75); MVO weight=32.1% of capped cash (15% of available),7756.527099609375,18.36284879477783,0.0,783.8028579642147,772.5721570679799,752.3239274060362,789.3191485757013,787.0243157388742,794.8131103515625,850.3037719726562,0.7495557193677658,0.32121231677546336,7855.475497192882
INDUSINDBK.NS,SELL,2015-12-09,879.4036319950501,13,stop,11432.247215935651,48.949933570099006,-232.4197248663177,887.0602860975717,874.4510291991643,843.9860562586736,892.7516709359119,883.8227457236684,892.8721313476562,920.664794921875,,,
INDUSTOWER.NS,BUY,2015-12-09,280.0855712890625,29,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=83.8% (>= 80%); VOLAR rank 2/3 (VOLAR=0.76); MVO weight=33.9% of capped cash (15% of available),8122.4815673828125,19.229211597511476,0.0,279.049732282534,277.96147959746304,278.83755635568986,281.39661730079393,278.849898432283,284.1407775878906,339.0083312988281,0.7561349341671219,0.33947976986562917,8302.219045467926
VOLTAS.NS,BUY,2015-12-09,270.3981628417969,30,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=82.0% (>= 80%); VOLAR rank 1/3 (VOLAR=0.81); MVO weight=33.9% of capped cash (15% of available),8111.944885253906,19.204266993019413,0.0,269.4848057841749,263.2319191104048,264.6117032470832,272.64413979906305,269.7402847842618,275.1097717285156,335.4434814453125,0.8105356444109612,0.33930791335890753,8298.01617245503
ASIANPAINT.NS,SELL,2015-12-10,782.5573166964735,10,stop,7825.573166964736,40.95247289386661,9.73074566671605,782.3210128727097,772.6929630637821,752.5560545956372,788.538869226558,786.489765524094,775.6527099609375,850.3037719726562,,,
INDUSTOWER.NS,SELL,2015-12-10,282.6597351029909,29,vwap_or_trend_exit,8197.132317986736,41.776370384697685,13.645168621714664,279.23806664735736,278.0447773108591,278.8499744147284,281.44035472159015,279.6855768914383,280.0855712890625,339.0083312988281,,,
VOLTAS.NS,SELL,2015-12-10,269.24965647690664,30,stop,8077.489694307199,41.51107411309495,-95.17053205282151,269.65087070374256,263.5129482763418,264.66927995946844,271.5020562894512,270.60266982603684,270.3981628417969,335.4434814453125,,,
COFORGE.NS,SELL,2015-12-11,101.25735516820873,257,stop,26023.140278229643,74.19656186347709,-760.5342512312868,102.35922172803213,95.99554151609898,81.01719575420417,102.64246802602068,101.76618609870225,102.91031646728516,108.4763412475586,,,
APOLLOHOSP.NS,BUY,2015-12-14,1354.048828125,14,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=92.1% (>= 80%); VOLAR rank 1/2 (VOLAR=0.99); MVO weight=70.4% of capped cash (15% of available),18956.68359375,44.878166479945314,0.0,1318.7548624783049,1312.435950184428,1272.8229069107133,1329.5623885920868,1315.9351712595076,1335.76953125,1449.7474365234375,0.993393963106694,0.7037826480533209,19943.288124612885
HAVELLS.NS,BUY,2015-12-14,280.9169616699219,29,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.8% (>= 80%); VOLAR rank 2/2 (VOLAR=0.64); MVO weight=29.6% of capped cash (15% of available),8146.591888427734,19.286290516215146,0.0,272.07260438967256,254.42377718504076,252.06247850753599,276.23681968522936,275.3827364914259,278.4626159667969,287.56036376953125,0.6438394285627389,0.29621735194667903,8393.994955293221
TATAELXSI.NS,BUY,2015-12-15,984.1176147460938,16,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.9% (>= 80%); VOLAR rank 1/2 (VOLAR=2.58); MVO weight=67.1% of capped cash (15% of available),15745.8818359375,37.27689513368946,0.0,888.6490665706456,843.5880131671103,687.6556935503695,897.0873524080163,897.3334751768494,956.3303833007812,987.3801879882812,2.578451061961221,0.6710749884972825,16281.733500189974
TITAGARH.NS,BUY,2015-12-15,146.39369201660156,54,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=94.9% (>= 80%); VOLAR rank 2/2 (VOLAR=1.82); MVO weight=32.9% of capped cash (15% of available),7905.259368896484,18.71495846148175,0.0,139.40020176413447,119.64632913879412,103.60950027563155,144.52379604674226,143.69217494476956,150.96542358398438,159.1273193359375,1.8215890273852657,0.32892501150271747,7980.433588840056
APOLLOHOSP.NS,SELL,2015-12-17,1344.3289393332507,14,vwap_or_trend_exit,18820.60515066551,65.33292278471662,-246.28953234915252,1329.6544843886502,1316.0067027201821,1274.9331746973344,1341.3157534301322,1330.8008461708037,1332.52978515625,1449.7474365234375,,,
MARUTI.NS,BUY,2015-12-17,4260.86865234375,4,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.5% (>= 80%); VOLAR rank 1/2 (VOLAR=1.78); MVO weight=69.7% of capped cash (15% of available),17043.474609375,40.348824051082026,0.0,4174.461190792523,4124.765749269126,3791.7395621471455,4146.520415831613,4160.766120468041,4217.63720703125,4325.83154296875,1.7802274329869077,0.6974339591859041,17234.15076440959
NATCOPHARM.NS,BUY,2015-12-17,513.552978515625,14,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.9% (>= 80%); VOLAR rank 2/2 (VOLAR=1.60); MVO weight=30.3% of capped cash (15% of available),7189.74169921875,17.02103763718066,0.0,488.43295429229,468.3070822357417,416.0462823001688,496.24594925709596,487.0944726712925,498.8115234375,504.1554260253906,1.6006394701245001,0.3025660408140959,7476.648785022374
TITAGARH.NS,SELL,2015-12-17,147.85273658029553,54,vwap_or_trend_exit,7984.047775335958,41.303875441316606,18.769572536675746,141.59713965145892,121.67823232004689,104.45039969542161,146.51897436928186,143.76793442362464,145.76141357421875,159.1273193359375,,,
NATCOPHARM.NS,SELL,2015-12-21,508.02489667113184,14,vwap_or_trend_exit,7112.348553395846,39.37096435639127,-133.78514781647615,494.8273932707555,471.3743013240732,417.87254916200544,505.5328869027998,495.18649195101125,503.04962158203125,513.552978515625,,,
VTL.NS,BUY,2015-12-21,145.3212890625,152,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=85.6% (>= 80%); VOLAR rank 1/1 (VOLAR=1.77); MVO weight=100.0% of capped cash (15% of available),22088.8359375,49.828416325203136,0.0,139.28761642724726,139.06686966604295,128.6239807983655,141.57904944010593,139.40492018593946,145.6581268310547,170.1663818359375,1.7696048702074254,1.0,22128.158262245583
CHENNPETRO.NS,BUY,2015-12-23,161.27781677246094,159,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=82.1% (>= 80%); VOLAR rank 1/1 (VOLAR=1.97); MVO weight=100.0% of capped cash (15% of available),25643.17286682129,54.0488573211008,0.0,157.64525226424212,157.31197101749262,133.0643819096865,159.70077460694193,157.2965633874323,161.78195190429688,197.06997680664062,1.97248428290513,1.0,25780.139806175357
HAVELLS.NS,SELL,2015-12-23,281.8432145858432,29,vwap_or_trend_exit,8173.453222989453,41.72386421737615,-34.14882017187248,279.294592599017,261.02058930654283,254.04511516163777,282.315047956349,277.82717162476723,281.5190734863281,287.56036376953125,,,
MARUTI.NS,SELL,2015-12-23,4231.880433965019,4,vwap_or_trend_exit,16927.521735860075,61.13518826222655,-217.43688582823376,4205.0212469035405,4140.63630348149,3809.02338733002,4233.718837203904,4171.921007170387,4215.62841796875,4325.83154296875,,,
VTL.NS,SELL,2015-12-23,141.82009919059578,152,vwap_or_trend_exit,21556.655076970557,69.56300331677971,-651.5722801714237,140.85675397438013,139.4560269237287,128.9313282290564,143.51705766040513,140.37656242918018,142.98123168945312,170.1663818359375,,,
CHOLAFIN.NS,BUY,2015-12-24,126.26142883300781,110,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=90.9% (>= 80%); VOLAR rank 1/2 (VOLAR=1.33); MVO weight=63.5% of capped cash (15% of available),13888.75717163086,32.88032706066193,0.0,123.51685255734476,121.39947069641168,117.0340570485068,124.26612871658496,123.79140913366032,126.00163269042969,138.62794494628906,1.3282543487770633,0.6349917864459473,13922.548320952952
GODREJPROP.NS,BUY,2015-12-24,336.54998779296875,23,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.2% (>= 80%); VOLAR rank 2/2 (VOLAR=1.03); MVO weight=36.5% of capped cash (15% of available),7740.649719238281,18.325260589223024,0.0,333.57385555568084,328.21094864104083,298.1730587943284,334.22716182343345,333.70490192811195,339.1499938964844,363.79998779296875,1.0316460779561416,0.36500821355405266,8003.008226601048
CHENNPETRO.NS,SELL,2015-12-28,161.08392420501613,159,vwap_or_trend_exit,25612.343948597565,73.7703992863388,-158.64817483116371,158.68394349702427,157.5819438482802,133.6141757213132,161.59199759087988,158.73707081838683,160.38595581054688,197.06997680664062,,,
KAJARIACER.NS,BUY,2015-12-28,460.100830078125,48,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.85); MVO weight=100.0% of capped cash (15% of available),22084.83984375,49.82367133950781,0.0,447.22415523221673,420.92307662056106,372.55803032489297,450.6697616126077,448.14426499389475,454.5927734375,454.5927734375,1.848441794328549,1.0,22504.25070817283
AARTIIND.NS,BUY,2015-12-29,120.93765258789062,84,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=91.7% (>= 80%); VOLAR rank 1/3 (VOLAR=2.01); MVO weight=41.0% of capped cash (15% of available),10158.762817382812,24.049916046448978,0.0,117.5611644556442,115.93695879421738,98.22754646286162,119.14983312268106,118.10106259044811,120.77429962158203,131.65660095214844,2.0064050144101557,0.4101251414017355,10162.018729204237
CHOLAFIN.NS,SELL,2015-12-29,123.5902037922875,110,stop,13594.922417151625,53.74546253732652,-380.4605440772232,124.31218566706,121.7491744089073,117.21064533054452,125.19927443529934,124.21126009275126,125.64562225341797,138.62794494628906,,,
GODREJPROP.NS,SELL,2015-12-29,332.34150277554187,23,stop,7643.854563837463,40.549528972980575,-155.66994496302186,334.43952021492754,328.8266766121843,298.92651157154995,334.57169152763413,334.01156057843406,335.8999938964844,363.79998779296875,,,
SAMMAANCAP.NS,BUY,2015-12-29,494.0460510253906,18,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=89.7% (>= 80%); VOLAR rank 3/3 (VOLAR=1.72); MVO weight=37.1% of capped cash (15% of available),8892.828918457031,21.05293653852869,0.0,471.76192253805266,470.38724832239757,440.3118517324834,475.43700648167805,468.1686921702078,479.608642578125,534.4110107421875,1.7205229748238977,0.3713442072998563,9201.110608984169
TATAELXSI.NS,SELL,2015-12-29,1012.9399690346354,16,vwap_or_trend_exit,16207.039504554166,59.53758663963544,364.34318684334147,989.8308014139108,892.4723331464535,714.9107943919975,1015.0639826055099,988.4198427749634,1010.9374389648438,1027.4971923828125,,,
TITAGARH.NS,BUY,2015-12-29,156.65582275390625,34,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.8% (>= 80%); VOLAR rank 2/3 (VOLAR=1.84); MVO weight=21.9% of capped cash (15% of available),5326.2979736328125,12.609509780566164,0.0,151.4780493505852,129.59242486326292,107.798868541084,154.7686384037459,152.13494466997116,158.79579162597656,159.1273193359375,1.8401463893586143,0.21853065129840818,5414.719428829991
INTELLECT.NS,BUY,2015-12-30,258.0182189941406,94,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.0% (>= 80%); VOLAR rank 1/1 (VOLAR=2.15); MVO weight=100.0% of capped cash (15% of available),24253.71258544922,52.39900384623792,0.0,255.20694286961847,233.38467085666724,168.13422282355842,259.23037112462833,255.28853519637573,259.860595703125,267.92071533203125,2.152655246139414,1.0,24332.574651988125
KAJARIACER.NS,SELL,2015-12-30,448.68021295409113,48,stop,21536.650221796375,69.54225015999289,-667.5555434531263,451.4344317502339,423.9255671771188,374.2889647690495,452.46978711352335,450.93488739104635,459.84521484375,460.100830078125,,,
INTELLECT.NS,SELL,2015-12-31,258.66303999989606,94,vwap_or_trend_exit,24314.325759990228,72.42382742936842,-64.20965673459573,255.71808398316793,234.35069235225444,169.02859094465876,259.2308645320067,256.40752273742453,258.0182189941406,267.92071533203125,,,
JBCHEPHARM.NS,BUY,2015-12-31,125.12750244140625,194,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=90.8% (>= 80%); VOLAR rank 1/1 (VOLAR=1.02); MVO weight=100.0% of capped cash (15% of available),24274.735473632812,52.42396654980445,0.0,123.84084227497809,123.29923924913189,113.24965320344153,125.25829942430885,124.10609964481941,125.28466796875,137.92538452148438,1.0193470836353433,1.0,24322.94320347794
GODFRYPHLP.NS,BUY,2016-01-01,408.51055908203125,59,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=83.8% (>= 80%); VOLAR rank 1/1 (VOLAR=1.85); MVO weight=100.0% of capped cash (15% of available),24102.122985839844,52.21900544612414,0.0,378.84475432616443,344.6276792161697,237.00538249664257,380.00305120204456,367.1553325336278,395.3919982910156,471.6761779785156,1.8488088353384735,1.0,24319.23375614932
JBCHEPHARM.NS,SELL,2016-01-01,125.6438993604473,194,vwap_or_trend_exit,24374.916475926777,72.48668460162529,-24.729648857464696,124.07478048705593,123.37093584490735,113.36784075804815,125.51705422182219,124.6010246788321,125.12750244140625,137.92538452148438,,,
