symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
BEL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.668,36063.0,24103.0,741.0,586.0,420:4651; 430:3976; 450:3606; 440:3440; 425:2832,410:3190; 400:3052; 420:2991; 415:2415; 425:1966,5; 5; 10,5; 5; 5,"(450, 963)","(425, 697)",False,,Bearish,PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 741 > 586 → bearish tilt,"========================================================================
Symbol: BEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 36,063
Total Put  OI: 24,103
PCR        : 0.67
ΔCall OI   : 741
ΔPut  OI   : 586
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 420:4651; 430:3976; 450:3606; 440:3440; 425:2832
Top-5 Supports    (PE OI): 410:3190; 400:3052; 420:2991; 415:2415; 425:1966
Flow (ΔOI) CE hotspot: 450 | ΔOI: 963
Flow (ΔOI) PE hotspot: 425 | ΔOI: 697
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 741 > 586 → bearish tilt
========================================================================",ok
BHARATFORG,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.708,4489.0,3179.0,645.0,392.0,1300:1132; 1400:587; 1320:555; 1340:398; 1520:271,1300:1019; 1200:251; 1220:227; 1320:215; 1240:201,20; 20; 60,20; 20; 20,"(1400, 157)","(1300, 188)",True,1300.0,Bearish,PCR 0.71 (<0.80) → bearish tilt; ΔCallOI 645 > 392 → bearish tilt,"========================================================================
Symbol: BHARATFORG | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,489
Total Put  OI: 3,179
PCR        : 0.71
ΔCall OI   : 645
ΔPut  OI   : 392
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1300:1132; 1400:587; 1320:555; 1340:398; 1520:271
Top-5 Supports    (PE OI): 1300:1019; 1200:251; 1220:227; 1320:215; 1240:201
Flow (ΔOI) CE hotspot: 1400 | ΔOI: 157
Flow (ΔOI) PE hotspot: 1300 | ΔOI: 188
Closest resistance gaps: 20; 20; 60
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1300
Sentiment: Bearish
Why      : PCR 0.71 (<0.80) → bearish tilt; ΔCallOI 645 > 392 → bearish tilt
========================================================================",ok
BPCL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.648,9473.0,6141.0,2656.0,1338.0,360:1577; 370:1029; 400:952; 355:889; 350:813,350:678; 330:653; 340:581; 355:577; 360:505,5; 5; 10,5; 5; 10,"(390, 429)","(355, 241)",False,,Bearish,"PCR 0.65 (<0.80) → bearish tilt; ΔCallOI 2,656 > 1,338 → bearish tilt","========================================================================
Symbol: BPCL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,473
Total Put  OI: 6,141
PCR        : 0.65
ΔCall OI   : 2,656
ΔPut  OI   : 1,338
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 360:1577; 370:1029; 400:952; 355:889; 350:813
Top-5 Supports    (PE OI): 350:678; 330:653; 340:581; 355:577; 360:505
Flow (ΔOI) CE hotspot: 390 | ΔOI: 429
Flow (ΔOI) PE hotspot: 355 | ΔOI: 241
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.65 (<0.80) → bearish tilt; ΔCallOI 2,656 > 1,338 → bearish tilt
========================================================================",ok
BHARTIARTL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.621,14687.0,9116.0,1152.0,-134.0,2100:2392; 2200:1455; 2120:1398; 2000:1277; 2280:935,2000:1115; 2100:1022; 1900:789; 2060:759; 1880:751,20; 80; 80,20; 40; 60,"(2280, 425)","(1960, 97)",False,,Bearish,"PCR 0.62 (<0.80) → bearish tilt; ΔCallOI 1,152 > -134 → bearish tilt","========================================================================
Symbol: BHARTIARTL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 14,687
Total Put  OI: 9,116
PCR        : 0.62
ΔCall OI   : 1,152
ΔPut  OI   : -134
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2100:2392; 2200:1455; 2120:1398; 2000:1277; 2280:935
Top-5 Supports    (PE OI): 2000:1115; 2100:1022; 1900:789; 2060:759; 1880:751
Flow (ΔOI) CE hotspot: 2280 | ΔOI: 425
Flow (ΔOI) PE hotspot: 1960 | ΔOI: 97
Closest resistance gaps: 20; 80; 80
Closest support gaps   : 20; 40; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.62 (<0.80) → bearish tilt; ΔCallOI 1,152 > -134 → bearish tilt
========================================================================",ok
BIOCON,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.628,4656.0,2924.0,264.0,205.0,400:854; 380:826; 370:706; 390:596; 360:296,360:565; 350:347; 370:329; 365:326; 340:310,10; 10; 10,5; 5; 10,"(410, 143)","(350, 86)",False,,Bearish,PCR 0.63 (<0.80) → bearish tilt; ΔCallOI 264 > 205 → bearish tilt,"========================================================================
Symbol: BIOCON | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,656
Total Put  OI: 2,924
PCR        : 0.63
ΔCall OI   : 264
ΔPut  OI   : 205
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 400:854; 380:826; 370:706; 390:596; 360:296
Top-5 Supports    (PE OI): 360:565; 350:347; 370:329; 365:326; 340:310
Flow (ΔOI) CE hotspot: 410 | ΔOI: 143
Flow (ΔOI) PE hotspot: 350 | ΔOI: 86
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.63 (<0.80) → bearish tilt; ΔCallOI 264 > 205 → bearish tilt
========================================================================",ok
BLUESTARCO,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.628,1142.0,717.0,306.0,247.0,2100:405; 2000:382; 2200:75; 2020:70; 1960:61,1800:300; 1900:126; 2000:88; 1880:60; 1860:36,20; 40; 80,20; 20; 60,"(2100, 164)","(1800, 197)",False,,Bearish,PCR 0.63 (<0.80) → bearish tilt; ΔCallOI 306 > 247 → bearish tilt,"========================================================================
Symbol: BLUESTARCO | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,142
Total Put  OI: 717
PCR        : 0.63
ΔCall OI   : 306
ΔPut  OI   : 247
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2100:405; 2000:382; 2200:75; 2020:70; 1960:61
Top-5 Supports    (PE OI): 1800:300; 1900:126; 2000:88; 1880:60; 1860:36
Flow (ΔOI) CE hotspot: 2100 | ΔOI: 164
Flow (ΔOI) PE hotspot: 1800 | ΔOI: 197
Closest resistance gaps: 20; 40; 80
Closest support gaps   : 20; 20; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.63 (<0.80) → bearish tilt; ΔCallOI 306 > 247 → bearish tilt
========================================================================",ok
BRITANNIA,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.645,5240.0,3379.0,730.0,373.0,6500:1080; 6000:737; 5900:519; 6600:519; 6200:386,5250:636; 5800:375; 5700:312; 5900:303; 5300:241,100; 100; 200,50; 100; 100,"(6500, 442)","(5250, 237)",False,,Bearish,PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 730 > 373 → bearish tilt,"========================================================================
Symbol: BRITANNIA | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,240
Total Put  OI: 3,379
PCR        : 0.64
ΔCall OI   : 730
ΔPut  OI   : 373
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6500:1080; 6000:737; 5900:519; 6600:519; 6200:386
Top-5 Supports    (PE OI): 5250:636; 5800:375; 5700:312; 5900:303; 5300:241
Flow (ΔOI) CE hotspot: 6500 | ΔOI: 442
Flow (ΔOI) PE hotspot: 5250 | ΔOI: 237
Closest resistance gaps: 100; 100; 200
Closest support gaps   : 50; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 730 > 373 → bearish tilt
========================================================================",ok
CGPOWER,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.663,6225.0,4127.0,148.0,-135.0,750:1055; 800:808; 730:781; 760:606; 740:578,730:689; 700:494; 720:435; 750:411; 740:342,10; 10; 10,10; 10; 10,"(790, 136)","(720, 48)",False,,Bearish,PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 148 > -135 → bearish tilt,"========================================================================
Symbol: CGPOWER | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,225
Total Put  OI: 4,127
PCR        : 0.66
ΔCall OI   : 148
ΔPut  OI   : -135
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 750:1055; 800:808; 730:781; 760:606; 740:578
Top-5 Supports    (PE OI): 730:689; 700:494; 720:435; 750:411; 740:342
Flow (ΔOI) CE hotspot: 790 | ΔOI: 136
Flow (ΔOI) PE hotspot: 720 | ΔOI: 48
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 148 > -135 → bearish tilt
========================================================================",ok
CDSL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.678,10417.0,7058.0,1963.0,871.0,1700:1647; 1640:1571; 1600:1249; 1800:1142; 1620:915,1600:1359; 1500:741; 1560:600; 1700:540; 1540:528,20; 20; 60,20; 40; 40,"(1740, 481)","(1520, 202)",False,,Bearish,"PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 1,963 > 871 → bearish tilt","========================================================================
Symbol: CDSL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,417
Total Put  OI: 7,058
PCR        : 0.68
ΔCall OI   : 1,963
ΔPut  OI   : 871
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1700:1647; 1640:1571; 1600:1249; 1800:1142; 1620:915
Top-5 Supports    (PE OI): 1600:1359; 1500:741; 1560:600; 1700:540; 1540:528
Flow (ΔOI) CE hotspot: 1740 | ΔOI: 481
Flow (ΔOI) PE hotspot: 1520 | ΔOI: 202
Closest resistance gaps: 20; 20; 60
Closest support gaps   : 20; 40; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 1,963 > 871 → bearish tilt
========================================================================",ok
CHOLAFIN,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.623,4216.0,2625.0,267.0,115.0,1800:781; 1700:635; 1760:359; 1960:336; 1740:321,1700:396; 1600:350; 1540:228; 1500:210; 1680:176,20; 40; 40,20; 40; 60,"(1800, 145)","(1700, 79)",False,,Bearish,PCR 0.62 (<0.80) → bearish tilt; ΔCallOI 267 > 115 → bearish tilt,"========================================================================
Symbol: CHOLAFIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,216
Total Put  OI: 2,625
PCR        : 0.62
ΔCall OI   : 267
ΔPut  OI   : 115
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1800:781; 1700:635; 1760:359; 1960:336; 1740:321
Top-5 Supports    (PE OI): 1700:396; 1600:350; 1540:228; 1500:210; 1680:176
Flow (ΔOI) CE hotspot: 1800 | ΔOI: 145
Flow (ΔOI) PE hotspot: 1700 | ΔOI: 79
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 40; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.62 (<0.80) → bearish tilt; ΔCallOI 267 > 115 → bearish tilt
========================================================================",ok
CIPLA,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.455,30984.0,14107.0,6819.0,2499.0,1600:5198; 1700:3075; 1580:2181; 1800:1914; 1620:1660,1500:1879; 1400:1391; 1600:945; 1360:862; 1460:812,20; 20; 80,40; 40; 60,"(1600, 1130)","(1360, 539)",False,,Bearish,"PCR 0.46 (<0.80) → bearish tilt; ΔCallOI 6,819 > 2,499 → bearish tilt","========================================================================
Symbol: CIPLA | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 30,984
Total Put  OI: 14,107
PCR        : 0.46
ΔCall OI   : 6,819
ΔPut  OI   : 2,499
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1600:5198; 1700:3075; 1580:2181; 1800:1914; 1620:1660
Top-5 Supports    (PE OI): 1500:1879; 1400:1391; 1600:945; 1360:862; 1460:812
Flow (ΔOI) CE hotspot: 1600 | ΔOI: 1,130
Flow (ΔOI) PE hotspot: 1360 | ΔOI: 539
Closest resistance gaps: 20; 20; 80
Closest support gaps   : 40; 40; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.46 (<0.80) → bearish tilt; ΔCallOI 6,819 > 2,499 → bearish tilt
========================================================================",ok
COALINDIA,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.799,19245.0,15371.0,461.0,204.0,400:4262; 390:2391; 395:1321; 420:1277; 425:1130,380:2014; 390:1660; 450:1567; 400:1304; 385:1191,5; 5; 5,5; 5; 10,"(430, 745)","(390, 233)",False,,Bearish,PCR 0.80 (<0.80) → bearish tilt; ΔCallOI 461 > 204 → bearish tilt,"========================================================================
Symbol: COALINDIA | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 19,245
Total Put  OI: 15,371
PCR        : 0.80
ΔCall OI   : 461
ΔPut  OI   : 204
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 400:4262; 390:2391; 395:1321; 420:1277; 425:1130
Top-5 Supports    (PE OI): 380:2014; 390:1660; 450:1567; 400:1304; 385:1191
Flow (ΔOI) CE hotspot: 430 | ΔOI: 745
Flow (ΔOI) PE hotspot: 390 | ΔOI: 233
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.80 (<0.80) → bearish tilt; ΔCallOI 461 > 204 → bearish tilt
========================================================================",ok
COFORGE,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.517,11935.0,6173.0,507.0,331.0,1800:2490; 1900:1674; 1840:1568; 1820:982; 2000:949,1800:1019; 1700:683; 1660:588; 1760:446; 1600:417,20; 20; 60,40; 40; 60,"(1940, 163)","(1660, 321)",True,1800.0,Bearish,PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 507 > 331 → bearish tilt,"========================================================================
Symbol: COFORGE | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,935
Total Put  OI: 6,173
PCR        : 0.52
ΔCall OI   : 507
ΔPut  OI   : 331
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1800:2490; 1900:1674; 1840:1568; 1820:982; 2000:949
Top-5 Supports    (PE OI): 1800:1019; 1700:683; 1660:588; 1760:446; 1600:417
Flow (ΔOI) CE hotspot: 1940 | ΔOI: 163
Flow (ΔOI) PE hotspot: 1660 | ΔOI: 321
Closest resistance gaps: 20; 20; 60
Closest support gaps   : 40; 40; 60
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1800
Sentiment: Bearish
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 507 > 331 → bearish tilt
========================================================================",ok
