symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
BAJAJ-AUTO,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.652,22104.0,14410.0,5038.0,3144.0,9000:3101; 9500:2321; 9100:1866; 10000:1725; 8800:1721,8000:1452; 8700:1389; 8500:1308; 8600:1257; 8800:1183,100; 200; 400,100; 100; 100,"(8800, 881)","(8700, 661)",False,,Bearish,"PCR 0.65 (<0.80) → bearish tilt; ΔCallOI 5,038 > 3,144 → bearish tilt","========================================================================
Symbol: BAJAJ-AUTO | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 22,104
Total Put  OI: 14,410
PCR        : 0.65
ΔCall OI   : 5,038
ΔPut  OI   : 3,144
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 9000:3101; 9500:2321; 9100:1866; 10000:1725; 8800:1721
Top-5 Supports    (PE OI): 8000:1452; 8700:1389; 8500:1308; 8600:1257; 8800:1183
Flow (ΔOI) CE hotspot: 8800 | ΔOI: 881
Flow (ΔOI) PE hotspot: 8700 | ΔOI: 661
Closest resistance gaps: 100; 200; 400
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.65 (<0.80) → bearish tilt; ΔCallOI 5,038 > 3,144 → bearish tilt
========================================================================",ok
BAJFINANCE,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.771,20958.0,16169.0,-357.0,412.0,1100:2777; 1180:1448; 1050:1441; 1060:1417; 1080:1219,1050:1774; 1000:1334; 1040:1269; 1070:1046; 940:1026,10; 20; 20,10; 20; 40,"(1150, 211)","(1070, 139)",False,,Neutral,PCR 0.77 (<0.80) → bearish tilt; ΔPutOI 412 > -357 → bullish tilt,"========================================================================
Symbol: BAJFINANCE | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 20,958
Total Put  OI: 16,169
PCR        : 0.77
ΔCall OI   : -357
ΔPut  OI   : 412
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1100:2777; 1180:1448; 1050:1441; 1060:1417; 1080:1219
Top-5 Supports    (PE OI): 1050:1774; 1000:1334; 1040:1269; 1070:1046; 940:1026
Flow (ΔOI) CE hotspot: 1150 | ΔOI: 211
Flow (ΔOI) PE hotspot: 1070 | ΔOI: 139
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 10; 20; 40
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.77 (<0.80) → bearish tilt; ΔPutOI 412 > -357 → bullish tilt
========================================================================",ok
BAJAJFINSV,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.68,17013.0,11568.0,270.0,1622.0,2200:2213; 2100:2155; 2160:1595; 2400:1543; 2260:1215,1880:1510; 2060:1265; 1900:1140; 2040:1135; 2100:1134,40; 60; 60,20; 20; 40,"(2200, 398)","(2060, 551)",False,,Neutral,"PCR 0.68 (<0.80) → bearish tilt; ΔPutOI 1,622 > 270 → bullish tilt","========================================================================
Symbol: BAJAJFINSV | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 17,013
Total Put  OI: 11,568
PCR        : 0.68
ΔCall OI   : 270
ΔPut  OI   : 1,622
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2200:2213; 2100:2155; 2160:1595; 2400:1543; 2260:1215
Top-5 Supports    (PE OI): 1880:1510; 2060:1265; 1900:1140; 2040:1135; 2100:1134
Flow (ΔOI) CE hotspot: 2200 | ΔOI: 398
Flow (ΔOI) PE hotspot: 2060 | ΔOI: 551
Closest resistance gaps: 40; 60; 60
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.68 (<0.80) → bearish tilt; ΔPutOI 1,622 > 270 → bullish tilt
========================================================================",ok
BANDHANBNK,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.502,21106.0,10585.0,45.0,153.0,170:3228; 160:2635; 190:2343; 180:2293; 165:2020,160:1657; 150:1456; 170:1233; 155:1173; 145:655,5; 5; 10,5; 5; 5,"(165, 235)","(150, 169)",False,,Neutral,PCR 0.50 (<0.80) → bearish tilt; ΔPutOI 153 > 45 → bullish tilt,"========================================================================
Symbol: BANDHANBNK | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 21,106
Total Put  OI: 10,585
PCR        : 0.50
ΔCall OI   : 45
ΔPut  OI   : 153
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 170:3228; 160:2635; 190:2343; 180:2293; 165:2020
Top-5 Supports    (PE OI): 160:1657; 150:1456; 170:1233; 155:1173; 145:655
Flow (ΔOI) CE hotspot: 165 | ΔOI: 235
Flow (ΔOI) PE hotspot: 150 | ΔOI: 169
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.50 (<0.80) → bearish tilt; ΔPutOI 153 > 45 → bullish tilt
========================================================================",ok
BANKBARODA,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.922,13606.0,12546.0,88.0,892.0,300:2185; 280:1975; 290:1406; 310:873; 295:858,280:2241; 290:1244; 270:1218; 275:938; 260:930,5; 5; 10,5; 5; 10,"(310, 85)","(280, 394)",False,,Bullish,PCR 0.92 (~neutral); ΔPutOI 892 > 88 → bullish tilt,"========================================================================
Symbol: BANKBARODA | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 13,606
Total Put  OI: 12,546
PCR        : 0.92
ΔCall OI   : 88
ΔPut  OI   : 892
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 300:2185; 280:1975; 290:1406; 310:873; 295:858
Top-5 Supports    (PE OI): 280:2241; 290:1244; 270:1218; 275:938; 260:930
Flow (ΔOI) CE hotspot: 310 | ΔOI: 85
Flow (ΔOI) PE hotspot: 280 | ΔOI: 394
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.92 (~neutral); ΔPutOI 892 > 88 → bullish tilt
========================================================================",ok
BANKINDIA,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.739,4582.0,3385.0,193.0,334.0,145:674; 140:543; 150:517; 152:296; 154:269,140:493; 130:371; 145:301; 135:298; 125:191,2; 2; 5,5; 5; 5,"(145, 191)","(138, 51)",False,,Neutral,PCR 0.74 (<0.80) → bearish tilt; ΔPutOI 334 > 193 → bullish tilt,"========================================================================
Symbol: BANKINDIA | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,582
Total Put  OI: 3,385
PCR        : 0.74
ΔCall OI   : 193
ΔPut  OI   : 334
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 145:674; 140:543; 150:517; 152:296; 154:269
Top-5 Supports    (PE OI): 140:493; 130:371; 145:301; 135:298; 125:191
Flow (ΔOI) CE hotspot: 145 | ΔOI: 191
Flow (ΔOI) PE hotspot: 138 | ΔOI: 51
Closest resistance gaps: 2; 2; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.74 (<0.80) → bearish tilt; ΔPutOI 334 > 193 → bullish tilt
========================================================================",ok
BDL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.641,9861.0,6322.0,262.0,-36.0,1540:1903; 1600:1887; 1500:1130; 1560:1039; 1520:606,1400:1213; 1320:534; 1440:512; 1540:481; 1360:447,20; 20; 20,40; 40; 40,"(1440, 244)","(1360, 86)",False,,Bearish,PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 262 > -36 → bearish tilt,"========================================================================
Symbol: BDL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,861
Total Put  OI: 6,322
PCR        : 0.64
ΔCall OI   : 262
ΔPut  OI   : -36
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1540:1903; 1600:1887; 1500:1130; 1560:1039; 1520:606
Top-5 Supports    (PE OI): 1400:1213; 1320:534; 1440:512; 1540:481; 1360:447
Flow (ΔOI) CE hotspot: 1440 | ΔOI: 244
Flow (ΔOI) PE hotspot: 1360 | ΔOI: 86
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 40; 40; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 262 > -36 → bearish tilt
========================================================================",ok
BEL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.523,48043.0,25115.0,-47.0,-14.0,420:7650; 430:6095; 450:4515; 440:4496; 425:3855,400:3199; 410:3134; 420:3003; 390:2195; 415:2149,5; 5; 10,5; 5; 10,"(420, 710)","(400, 115)",False,,Neutral,PCR 0.52 (<0.80) → bearish tilt; ΔPutOI -14 > -47 → bullish tilt,"========================================================================
Symbol: BEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 48,043
Total Put  OI: 25,115
PCR        : 0.52
ΔCall OI   : -47
ΔPut  OI   : -14
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 420:7650; 430:6095; 450:4515; 440:4496; 425:3855
Top-5 Supports    (PE OI): 400:3199; 410:3134; 420:3003; 390:2195; 415:2149
Flow (ΔOI) CE hotspot: 420 | ΔOI: 710
Flow (ΔOI) PE hotspot: 400 | ΔOI: 115
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔPutOI -14 > -47 → bullish tilt
========================================================================",ok
BHARATFORG,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.671,5312.0,3562.0,238.0,94.0,1300:1078; 1320:701; 1400:587; 1340:507; 1420:454,1300:1042; 1320:396; 1200:316; 1240:244; 1220:188,20; 20; 20,20; 20; 20,"(1400, 99)","(1320, 141)",True,1300.0,Bearish,PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 238 > 94 → bearish tilt,"========================================================================
Symbol: BHARATFORG | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,312
Total Put  OI: 3,562
PCR        : 0.67
ΔCall OI   : 238
ΔPut  OI   : 94
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1300:1078; 1320:701; 1400:587; 1340:507; 1420:454
Top-5 Supports    (PE OI): 1300:1042; 1320:396; 1200:316; 1240:244; 1220:188
Flow (ΔOI) CE hotspot: 1400 | ΔOI: 99
Flow (ΔOI) PE hotspot: 1320 | ΔOI: 141
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1300
Sentiment: Bearish
Why      : PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 238 > 94 → bearish tilt
========================================================================",ok
BHEL,equities,25-Nov-2025,07-Nov-2025 15:30:00,1.075,11502.0,12366.0,-721.0,-516.0,270:1487; 265:1302; 280:1046; 260:959; 275:753,250:1613; 240:1457; 260:1260; 255:786; 230:772,5; 5; 5,5; 5; 10,"(272, 124)","(255, 128)",False,,Bullish,PCR 1.08 (~neutral); ΔPutOI -516 > -721 → bullish tilt,"========================================================================
Symbol: BHEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,502
Total Put  OI: 12,366
PCR        : 1.08
ΔCall OI   : -721
ΔPut  OI   : -516
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 270:1487; 265:1302; 280:1046; 260:959; 275:753
Top-5 Supports    (PE OI): 250:1613; 240:1457; 260:1260; 255:786; 230:772
Flow (ΔOI) CE hotspot: 272 | ΔOI: 124
Flow (ΔOI) PE hotspot: 255 | ΔOI: 128
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.08 (~neutral); ΔPutOI -516 > -721 → bullish tilt
========================================================================",ok
BPCL,equities,25-Nov-2025,07-Nov-2025 15:30:00,1.04,7412.0,7711.0,7412.0,7711.0,392:942; 372:723; 362:698; 382:618; 342:557,342:1040; 352:814; 322:660; 362:613; 332:599,10; 10; 10,10; 10; 10,"(392, 942)","(342, 1040)",False,,Bullish,"PCR 1.04 (~neutral); ΔPutOI 7,711 > 7,412 → bullish tilt","========================================================================
Symbol: BPCL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,412
Total Put  OI: 7,711
PCR        : 1.04
ΔCall OI   : 7,412
ΔPut  OI   : 7,711
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 392:942; 372:723; 362:698; 382:618; 342:557
Top-5 Supports    (PE OI): 342:1040; 352:814; 322:660; 362:613; 332:599
Flow (ΔOI) CE hotspot: 392 | ΔOI: 942
Flow (ΔOI) PE hotspot: 342 | ΔOI: 1,040
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.04 (~neutral); ΔPutOI 7,711 > 7,412 → bullish tilt
========================================================================",ok
BHARTIARTL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.3,60747.0,18214.0,27026.0,4637.0,2100:11428; 2140:6318; 2200:5589; 2120:4423; 2160:4163,2000:3255; 1900:1883; 2040:1506; 2020:1396; 1980:1298,20; 20; 20,20; 20; 20,"(2100, 6022)","(2000, 1265)",False,,Bearish,"PCR 0.30 (<0.80) → bearish tilt; ΔCallOI 27,026 > 4,637 → bearish tilt","========================================================================
Symbol: BHARTIARTL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 60,747
Total Put  OI: 18,214
PCR        : 0.30
ΔCall OI   : 27,026
ΔPut  OI   : 4,637
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2100:11428; 2140:6318; 2200:5589; 2120:4423; 2160:4163
Top-5 Supports    (PE OI): 2000:3255; 1900:1883; 2040:1506; 2020:1396; 1980:1298
Flow (ΔOI) CE hotspot: 2100 | ΔOI: 6,022
Flow (ΔOI) PE hotspot: 2000 | ΔOI: 1,265
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.30 (<0.80) → bearish tilt; ΔCallOI 27,026 > 4,637 → bearish tilt
========================================================================",ok
BIOCON,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.711,5271.0,3750.0,33.0,-33.0,400:941; 390:730; 380:674; 370:555; 410:488,360:625; 370:553; 350:446; 380:350; 365:329,10; 10; 10,5; 5; 10,"(390, 35)","(355, 45)",False,,Bearish,PCR 0.71 (<0.80) → bearish tilt; ΔCallOI 33 > -33 → bearish tilt,"========================================================================
Symbol: BIOCON | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,271
Total Put  OI: 3,750
PCR        : 0.71
ΔCall OI   : 33
ΔPut  OI   : -33
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 400:941; 390:730; 380:674; 370:555; 410:488
Top-5 Supports    (PE OI): 360:625; 370:553; 350:446; 380:350; 365:329
Flow (ΔOI) CE hotspot: 390 | ΔOI: 35
Flow (ΔOI) PE hotspot: 355 | ΔOI: 45
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.71 (<0.80) → bearish tilt; ΔCallOI 33 > -33 → bearish tilt
========================================================================",ok
BLUESTARCO,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.31,8132.0,2524.0,2153.0,-2.0,2000:1567; 2100:974; 1860:793; 1900:681; 2060:408,1660:268; 1800:240; 1640:235; 1700:213; 1720:195,40; 40; 60,20; 20; 40,"(1860, 695)","(1660, 268)",False,,Bearish,"PCR 0.31 (<0.80) → bearish tilt; ΔCallOI 2,153 > -2 → bearish tilt","========================================================================
Symbol: BLUESTARCO | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,132
Total Put  OI: 2,524
PCR        : 0.31
ΔCall OI   : 2,153
ΔPut  OI   : -2
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2000:1567; 2100:974; 1860:793; 1900:681; 2060:408
Top-5 Supports    (PE OI): 1660:268; 1800:240; 1640:235; 1700:213; 1720:195
Flow (ΔOI) CE hotspot: 1860 | ΔOI: 695
Flow (ΔOI) PE hotspot: 1660 | ΔOI: 268
Closest resistance gaps: 40; 40; 60
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.31 (<0.80) → bearish tilt; ΔCallOI 2,153 > -2 → bearish tilt
========================================================================",ok
