symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
BAJFINANCE,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.772,18539.0,14311.0,1656.0,1645.0,1100:2529; 1180:1333; 1060:1254; 1080:1127; 1070:1096,1050:1343; 1000:1300; 940:1112; 1040:1053; 1070:874,10; 10; 20,10; 20; 40,"(1040, 324)","(1040, 531)",False,,Bearish,"PCR 0.77 (<0.80) → bearish tilt; ΔCallOI 1,656 > 1,645 → bearish tilt","========================================================================
Symbol: BAJFINANCE | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 18,539
Total Put  OI: 14,311
PCR        : 0.77
ΔCall OI   : 1,656
ΔPut  OI   : 1,645
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1100:2529; 1180:1333; 1060:1254; 1080:1127; 1070:1096
Top-5 Supports    (PE OI): 1050:1343; 1000:1300; 940:1112; 1040:1053; 1070:874
Flow (ΔOI) CE hotspot: 1040 | ΔOI: 324
Flow (ΔOI) PE hotspot: 1040 | ΔOI: 531
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.77 (<0.80) → bearish tilt; ΔCallOI 1,656 > 1,645 → bearish tilt
========================================================================",ok
BAJAJFINSV,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.633,15127.0,9575.0,2708.0,434.0,2100:2264; 2400:1626; 2200:1471; 2160:1382; 2260:1136,1900:1423; 2100:1161; 1880:1138; 2000:847; 2040:766,40; 60; 60,20; 40; 60,"(2100, 1397)","(2100, 216)",False,,Bearish,"PCR 0.63 (<0.80) → bearish tilt; ΔCallOI 2,708 > 434 → bearish tilt","========================================================================
Symbol: BAJAJFINSV | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 15,127
Total Put  OI: 9,575
PCR        : 0.63
ΔCall OI   : 2,708
ΔPut  OI   : 434
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2100:2264; 2400:1626; 2200:1471; 2160:1382; 2260:1136
Top-5 Supports    (PE OI): 1900:1423; 2100:1161; 1880:1138; 2000:847; 2040:766
Flow (ΔOI) CE hotspot: 2100 | ΔOI: 1,397
Flow (ΔOI) PE hotspot: 2100 | ΔOI: 216
Closest resistance gaps: 40; 60; 60
Closest support gaps   : 20; 40; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.63 (<0.80) → bearish tilt; ΔCallOI 2,708 > 434 → bearish tilt
========================================================================",ok
BANDHANBNK,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.566,17713.0,10024.0,-970.0,-202.0,170:3179; 180:2303; 160:2011; 175:1851; 190:1669,160:1610; 170:1227; 150:1202; 155:1010; 165:702,5; 5; 10,5; 5; 5,"(170, 51)","(157, 66)",False,,Neutral,PCR 0.57 (<0.80) → bearish tilt; ΔPutOI -202 > -970 → bullish tilt,"========================================================================
Symbol: BANDHANBNK | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 17,713
Total Put  OI: 10,024
PCR        : 0.57
ΔCall OI   : -970
ΔPut  OI   : -202
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 170:3179; 180:2303; 160:2011; 175:1851; 190:1669
Top-5 Supports    (PE OI): 160:1610; 170:1227; 150:1202; 155:1010; 165:702
Flow (ΔOI) CE hotspot: 170 | ΔOI: 51
Flow (ΔOI) PE hotspot: 157 | ΔOI: 66
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.57 (<0.80) → bearish tilt; ΔPutOI -202 > -970 → bullish tilt
========================================================================",ok
BANKBARODA,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.925,13733.0,12697.0,-1059.0,1417.0,300:2178; 280:1955; 290:1401; 275:902; 310:815,280:1624; 290:1467; 270:1310; 275:1017; 250:827,5; 10; 10,5; 5; 10,"(292, 444)","(285, 501)",False,,Bullish,"PCR 0.92 (~neutral); ΔPutOI 1,417 > -1,059 → bullish tilt","========================================================================
Symbol: BANKBARODA | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 13,733
Total Put  OI: 12,697
PCR        : 0.92
ΔCall OI   : -1,059
ΔPut  OI   : 1,417
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 300:2178; 280:1955; 290:1401; 275:902; 310:815
Top-5 Supports    (PE OI): 280:1624; 290:1467; 270:1310; 275:1017; 250:827
Flow (ΔOI) CE hotspot: 292 | ΔOI: 444
Flow (ΔOI) PE hotspot: 285 | ΔOI: 501
Closest resistance gaps: 5; 10; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.92 (~neutral); ΔPutOI 1,417 > -1,059 → bullish tilt
========================================================================",ok
BANKINDIA,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.655,4697.0,3077.0,226.0,141.0,140:677; 142:589; 150:515; 145:504; 130:285,140:561; 130:410; 135:287; 145:241; 120:161,2; 3; 5,5; 5; 5,"(155, 91)","(140, 96)",True,140.0,Bearish,PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 226 > 141 → bearish tilt,"========================================================================
Symbol: BANKINDIA | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,697
Total Put  OI: 3,077
PCR        : 0.66
ΔCall OI   : 226
ΔPut  OI   : 141
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 140:677; 142:589; 150:515; 145:504; 130:285
Top-5 Supports    (PE OI): 140:561; 130:410; 135:287; 145:241; 120:161
Flow (ΔOI) CE hotspot: 155 | ΔOI: 91
Flow (ΔOI) PE hotspot: 140 | ΔOI: 96
Closest resistance gaps: 2; 3; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
⚪ Equilibrium Zone: 140
Sentiment: Bearish
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 226 > 141 → bearish tilt
========================================================================",ok
BDL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.672,6567.0,4411.0,557.0,245.0,1600:1478; 1540:1374; 1700:699; 1560:648; 1500:450,1540:598; 1400:591; 1600:568; 1500:488; 1320:447,20; 40; 40,40; 60; 80,"(1540, 218)","(1540, 116)",False,,Bearish,PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 557 > 245 → bearish tilt,"========================================================================
Symbol: BDL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,567
Total Put  OI: 4,411
PCR        : 0.67
ΔCall OI   : 557
ΔPut  OI   : 245
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1600:1478; 1540:1374; 1700:699; 1560:648; 1500:450
Top-5 Supports    (PE OI): 1540:598; 1400:591; 1600:568; 1500:488; 1320:447
Flow (ΔOI) CE hotspot: 1540 | ΔOI: 218
Flow (ΔOI) PE hotspot: 1540 | ΔOI: 116
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 40; 60; 80
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 557 > 245 → bearish tilt
========================================================================",ok
BEL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.601,41810.0,25128.0,5370.0,1004.0,430:5498; 420:5099; 450:4048; 440:4048; 425:3919,420:3247; 410:3220; 400:3030; 415:2291; 425:2132,5; 5; 10,5; 5; 5,"(430, 1522)","(420, 256)",False,,Bearish,"PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 5,370 > 1,004 → bearish tilt","========================================================================
Symbol: BEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 41,810
Total Put  OI: 25,128
PCR        : 0.60
ΔCall OI   : 5,370
ΔPut  OI   : 1,004
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 430:5498; 420:5099; 450:4048; 440:4048; 425:3919
Top-5 Supports    (PE OI): 420:3247; 410:3220; 400:3030; 415:2291; 425:2132
Flow (ΔOI) CE hotspot: 430 | ΔOI: 1,522
Flow (ΔOI) PE hotspot: 420 | ΔOI: 256
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 5,370 > 1,004 → bearish tilt
========================================================================",ok
BHARATFORG,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.751,4473.0,3358.0,-16.0,179.0,1300:1006; 1400:502; 1320:481; 1340:453; 1360:382,1300:1060; 1200:272; 1320:240; 1240:217; 1220:215,20; 20; 20,20; 20; 20,"(1360, 114)","(1340, 66)",True,1300.0,Neutral,PCR 0.75 (<0.80) → bearish tilt; ΔPutOI 179 > -16 → bullish tilt,"========================================================================
Symbol: BHARATFORG | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,473
Total Put  OI: 3,358
PCR        : 0.75
ΔCall OI   : -16
ΔPut  OI   : 179
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1300:1006; 1400:502; 1320:481; 1340:453; 1360:382
Top-5 Supports    (PE OI): 1300:1060; 1200:272; 1320:240; 1240:217; 1220:215
Flow (ΔOI) CE hotspot: 1360 | ΔOI: 114
Flow (ΔOI) PE hotspot: 1340 | ΔOI: 66
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1300
Sentiment: Neutral
Why      : PCR 0.75 (<0.80) → bearish tilt; ΔPutOI 179 > -16 → bullish tilt
========================================================================",ok
BHEL,equities,25-Nov-2025,03-Nov-2025 15:30:00,1.254,12064.0,15125.0,-359.0,940.0,260:1441; 280:1278; 270:1211; 265:1210; 250:904,250:2163; 260:1965; 240:1396; 230:983; 245:919,5; 5; 10,5; 5; 10,"(292, 74)","(260, 293)",False,,Bullish,PCR 1.25 (>1.20) → bullish tilt; ΔPutOI 940 > -359 → bullish tilt,"========================================================================
Symbol: BHEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,064
Total Put  OI: 15,125
PCR        : 1.25
ΔCall OI   : -359
ΔPut  OI   : 940
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 260:1441; 280:1278; 270:1211; 265:1210; 250:904
Top-5 Supports    (PE OI): 250:2163; 260:1965; 240:1396; 230:983; 245:919
Flow (ΔOI) CE hotspot: 292 | ΔOI: 74
Flow (ΔOI) PE hotspot: 260 | ΔOI: 293
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.25 (>1.20) → bullish tilt; ΔPutOI 940 > -359 → bullish tilt
========================================================================",ok
BPCL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.949,8197.0,7776.0,-1276.0,1635.0,400:1020; 370:924; 350:822; 360:813; 380:644,350:1077; 360:858; 330:721; 340:685; 370:616,10; 10; 10,10; 10; 10,"(410, 185)","(350, 399)",False,,Bullish,"PCR 0.95 (~neutral); ΔPutOI 1,635 > -1,276 → bullish tilt","========================================================================
Symbol: BPCL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,197
Total Put  OI: 7,776
PCR        : 0.95
ΔCall OI   : -1,276
ΔPut  OI   : 1,635
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 400:1020; 370:924; 350:822; 360:813; 380:644
Top-5 Supports    (PE OI): 350:1077; 360:858; 330:721; 340:685; 370:616
Flow (ΔOI) CE hotspot: 410 | ΔOI: 185
Flow (ΔOI) PE hotspot: 350 | ΔOI: 399
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.95 (~neutral); ΔPutOI 1,635 > -1,276 → bullish tilt
========================================================================",ok
BHARTIARTL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.519,21911.0,11382.0,7224.0,2266.0,2100:4675; 2200:2617; 2080:1655; 2120:1516; 2000:1330,2000:1458; 2060:1126; 1900:1061; 2100:1028; 1940:860,20; 20; 80,40; 40; 60,"(2100, 2283)","(2040, 395)",False,,Bearish,"PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 7,224 > 2,266 → bearish tilt","========================================================================
Symbol: BHARTIARTL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 21,911
Total Put  OI: 11,382
PCR        : 0.52
ΔCall OI   : 7,224
ΔPut  OI   : 2,266
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2100:4675; 2200:2617; 2080:1655; 2120:1516; 2000:1330
Top-5 Supports    (PE OI): 2000:1458; 2060:1126; 1900:1061; 2100:1028; 1940:860
Flow (ΔOI) CE hotspot: 2100 | ΔOI: 2,283
Flow (ΔOI) PE hotspot: 2040 | ΔOI: 395
Closest resistance gaps: 20; 20; 80
Closest support gaps   : 40; 40; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 7,224 > 2,266 → bearish tilt
========================================================================",ok
BIOCON,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.663,4686.0,3106.0,30.0,182.0,400:829; 380:814; 370:689; 390:630; 410:286,360:563; 350:389; 370:367; 365:322; 340:302,10; 10; 10,5; 5; 10,"(430, 68)","(400, 43)",False,,Neutral,PCR 0.66 (<0.80) → bearish tilt; ΔPutOI 182 > 30 → bullish tilt,"========================================================================
Symbol: BIOCON | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,686
Total Put  OI: 3,106
PCR        : 0.66
ΔCall OI   : 30
ΔPut  OI   : 182
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 400:829; 380:814; 370:689; 390:630; 410:286
Top-5 Supports    (PE OI): 360:563; 350:389; 370:367; 365:322; 340:302
Flow (ΔOI) CE hotspot: 430 | ΔOI: 68
Flow (ΔOI) PE hotspot: 400 | ΔOI: 43
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔPutOI 182 > 30 → bullish tilt
========================================================================",ok
BLUESTARCO,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.671,1195.0,802.0,53.0,85.0,2100:443; 2000:383; 2200:75; 2020:70; 1980:60,1800:343; 1900:139; 2000:81; 1880:60; 1860:47,20; 20; 80,20; 20; 60,"(2100, 38)","(1800, 43)",False,,Neutral,PCR 0.67 (<0.80) → bearish tilt; ΔPutOI 85 > 53 → bullish tilt,"========================================================================
Symbol: BLUESTARCO | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,195
Total Put  OI: 802
PCR        : 0.67
ΔCall OI   : 53
ΔPut  OI   : 85
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2100:443; 2000:383; 2200:75; 2020:70; 1980:60
Top-5 Supports    (PE OI): 1800:343; 1900:139; 2000:81; 1880:60; 1860:47
Flow (ΔOI) CE hotspot: 2100 | ΔOI: 38
Flow (ΔOI) PE hotspot: 1800 | ΔOI: 43
Closest resistance gaps: 20; 20; 80
Closest support gaps   : 20; 20; 60
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.67 (<0.80) → bearish tilt; ΔPutOI 85 > 53 → bullish tilt
========================================================================",ok
